MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974481,37.7924797,3.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,335.2790000,-0.0314534,0.1663245,-3.0552619
MsgID.LOCAL_VELOCITY,335.2790000,0.0000019,-0.0000087,0.0000363
MsgID.GLOBAL_POSITION,0.0000000,-122.3974452,37.7924789,3.0650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,335.5290000,-0.1172654,0.4194234,-3.0656474
MsgID.LOCAL_VELOCITY,335.5290000,-0.0000359,0.0000158,0.0001860
MsgID.GLOBAL_POSITION,0.0000000,-122.3974462,37.7924804,3.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,335.7790000,0.0527581,0.3294283,-3.0742667
MsgID.LOCAL_VELOCITY,335.7790000,0.0000012,0.0000491,0.0001843
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924806,3.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,336.0290000,0.0720186,0.1724130,-3.0801077
MsgID.LOCAL_VELOCITY,336.0290000,0.0000037,-0.0000214,0.0000704
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974468,37.7924797,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,336.2790000,-0.0320106,0.2842327,-3.0821857
MsgID.LOCAL_VELOCITY,336.2790000,-0.0000081,0.0000104,0.0000664
MsgID.LOCAL_POSITION,336.5290000,-0.1209371,0.4645988,-3.0824995
MsgID.LOCAL_VELOCITY,336.5290000,-0.0000456,-0.0000086,0.0000781
MsgID.GLOBAL_POSITION,0.0000000,-122.3974447,37.7924789,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,336.7790000,-0.0325884,0.4296780,-3.0825000
MsgID.LOCAL_VELOCITY,336.7790000,-0.0000279,-0.0000191,0.0000818
MsgID.GLOBAL_POSITION,0.0000000,-122.3974451,37.7924797,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,337.0300000,0.1328749,0.3117072,-3.0825000
MsgID.LOCAL_VELOCITY,337.0300000,-0.0000122,-0.0000217,0.0000436
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924811,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974476,37.7924812,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,337.2800000,0.1442288,0.2074559,-3.0825000
MsgID.LOCAL_VELOCITY,337.2800000,-0.0000059,0.0000379,0.0001139
MsgID.LOCAL_POSITION,337.5300000,-0.0734638,0.1287869,-3.0824897
MsgID.LOCAL_VELOCITY,337.5300000,-0.0000170,0.0000365,0.0001006
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924793,3.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,337.7800000,0.0006435,0.2519043,-3.0818827
MsgID.LOCAL_VELOCITY,337.7800000,-0.0000012,-0.0000143,0.0001054
MsgID.GLOBAL_POSITION,0.0000000,-122.3974471,37.7924800,3.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,338.0300000,0.2086148,0.3122388,-3.0786264
MsgID.LOCAL_VELOCITY,338.0300000,-0.0000206,-0.0000031,0.0000469
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924818,3.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,338.2800000,0.1904819,0.3122560,-3.0723011
MsgID.LOCAL_VELOCITY,338.2800000,0.0000211,-0.0000289,0.0000396
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924817,3.0720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924809,3.0620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,338.5300000,0.1059248,0.3119325,-3.0624301
MsgID.LOCAL_VELOCITY,338.5300000,-0.0000080,-0.0000061,0.0000346
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924812,3.0530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,338.7800000,0.1442283,0.3127879,-3.0531116
MsgID.LOCAL_VELOCITY,338.7800000,0.0000100,0.0000077,0.0000537
MsgID.GLOBAL_POSITION,0.0000000,-122.3974458,37.7924818,3.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,339.0300000,0.2073951,0.3713846,-3.0461566
MsgID.LOCAL_VELOCITY,339.0300000,0.0000006,-0.0000059,0.0001395
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974455,37.7924805,3.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,339.2800000,0.0634900,0.3959820,-3.0460401
MsgID.LOCAL_VELOCITY,339.2800000,-0.0000304,-0.0000539,0.0000700
MsgID.GLOBAL_POSITION,0.0000000,-122.3974458,37.7924808,3.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,339.5300000,0.0920534,0.3661500,-3.0555105
MsgID.LOCAL_VELOCITY,339.5300000,0.0000228,-0.0000200,0.0001601
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924810,3.0720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,339.7810000,0.1210929,0.3198950,-3.0728753
MsgID.LOCAL_VELOCITY,339.7810000,-0.0000168,0.0000067,0.0001851
MsgID.GLOBAL_POSITION,0.0000000,-122.3974466,37.7924791,3.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,340.0310000,-0.0906662,0.2966352,-3.1000175
MsgID.LOCAL_VELOCITY,340.0310000,0.0000012,-0.0000016,0.0001832
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3974479,37.7924807,3.1320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,340.2810000,0.0784133,0.1791003,-3.1326053
MsgID.LOCAL_VELOCITY,340.2810000,0.0000184,0.0000003,0.0000563
MsgID.GLOBAL_POSITION,0.0000000,-122.3974458,37.7924812,3.1700000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,340.5310000,0.1344828,0.3671027,-3.1702397
MsgID.LOCAL_VELOCITY,340.5310000,0.0000121,-0.0000014,0.0000620
MsgID.GLOBAL_POSITION,0.0000000,-122.3974450,37.7924796,3.2020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,340.7810000,-0.0408490,0.4441918,-3.2022140
MsgID.LOCAL_VELOCITY,340.7810000,-0.0000648,0.0000140,0.0000347
MsgID.LOCAL_POSITION,341.0310000,-0.0059758,0.2928977,-3.2338288
MsgID.LOCAL_VELOCITY,341.0310000,0.0000145,0.0000091,0.0000636
MsgID.GLOBAL_POSITION,0.0000000,-122.3974467,37.7924799,3.2330000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3974481,37.7924798,3.2530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,341.2810000,-0.0179288,0.1600607,-3.2536623
MsgID.LOCAL_VELOCITY,341.2810000,-0.0000268,-0.0000189,0.0000636
MsgID.GLOBAL_POSITION,0.0000000,-122.3974468,37.7924789,3.2630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,341.5310000,-0.1206445,0.2834974,-3.2638021
MsgID.LOCAL_VELOCITY,341.5310000,-0.0000460,0.0000089,0.0001555
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924801,3.2600000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,341.7810000,0.0178418,0.3120917,-3.2603326
MsgID.LOCAL_VELOCITY,341.7810000,-0.0000028,-0.0000118,0.0000510
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924804,3.2430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,342.0310000,0.0496020,0.3122561,-3.2430305
MsgID.LOCAL_VELOCITY,342.0310000,-0.0000807,-0.0000205,0.0001549
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924802,3.2180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,342.2810000,0.0285739,0.3122617,-3.2189882
MsgID.LOCAL_VELOCITY,342.2810000,0.0000192,0.0000076,0.0001367
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924802,3.1860000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,342.5310000,0.0322757,0.3120362,-3.1863475
MsgID.LOCAL_VELOCITY,342.5310000,0.0000105,-0.0000006,0.0000471
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924805,3.1550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,342.7810000,0.0651935,0.3122560,-3.1555789
MsgID.LOCAL_VELOCITY,342.7810000,0.0000246,-0.0000049,0.0000620
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924793,3.1230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,343.0310000,-0.0740455,0.3122393,-3.1239572
MsgID.LOCAL_VELOCITY,343.0310000,-0.0000049,0.0000669,0.0001847
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924795,3.1000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,343.2810000,-0.0519505,0.3120100,-3.1004598
MsgID.LOCAL_VELOCITY,343.2810000,0.0000029,0.0000299,0.0001842
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924805,3.0770000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,343.5310000,0.0583868,0.3122561,-3.0772161
MsgID.LOCAL_VELOCITY,343.5310000,-0.0000307,0.0000550,0.0001481
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924809,3.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,343.7810000,0.1078395,0.3117095,-3.0555341
MsgID.LOCAL_VELOCITY,343.7810000,-0.0000268,0.0000024,0.0000677
MsgID.LOCAL_POSITION,344.0310000,0.0003750,0.3332933,-3.0261083
MsgID.LOCAL_VELOCITY,344.0310000,0.0000016,0.0000650,0.0001826
MsgID.GLOBAL_POSITION,0.0000000,-122.3974462,37.7924800,3.0260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974468,37.7924788,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,344.2820000,-0.1286780,0.2832149,-2.9968164
MsgID.LOCAL_VELOCITY,344.2820000,-0.0000042,0.0000035,0.0000850
MsgID.GLOBAL_POSITION,0.0000000,-122.3974485,37.7924788,2.9620000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,344.5320000,-0.1239617,0.1260468,-2.9622757
MsgID.LOCAL_VELOCITY,344.5320000,0.0000068,-0.0000138,0.0000671
MsgID.GLOBAL_POSITION,0.0000000,-122.3974474,37.7924800,2.9340000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,344.7820000,0.0001781,0.2256680,-2.9349382
MsgID.LOCAL_VELOCITY,344.7820000,-0.0000049,-0.0000035,0.0001436
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924815,2.9110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,345.0320000,0.1682364,0.3117641,-2.9117346
MsgID.LOCAL_VELOCITY,345.0320000,-0.0000057,0.0000039,0.0000805
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924814,2.9010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,345.2820000,0.1588700,0.3122576,-2.9017658
MsgID.LOCAL_VELOCITY,345.2820000,0.0000246,-0.0000259,0.0000643
MsgID.GLOBAL_POSITION,0.0000000,-122.3974458,37.7924818,2.9040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,345.5320000,0.2101154,0.3678514,-2.9044042
MsgID.LOCAL_VELOCITY,345.5320000,-0.0000386,-0.0000200,0.0001933
MsgID.GLOBAL_POSITION,0.0000000,-122.3974444,37.7924808,2.9180000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,345.7820000,0.0987213,0.4908443,-2.9186468
MsgID.LOCAL_VELOCITY,345.7820000,0.0000316,-0.0000024,0.0001777
MsgID.GLOBAL_POSITION,0.0000000,-122.3974452,37.7924806,2.9450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,346.0320000,0.0764741,0.4224153,-2.9459624
MsgID.LOCAL_VELOCITY,346.0320000,0.0000437,0.0000283,0.0001354
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924796,2.9760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,346.2820000,-0.0406633,0.3185931,-2.9760830
MsgID.LOCAL_VELOCITY,346.2820000,0.0000492,0.0000098,0.0000468
MsgID.GLOBAL_POSITION,0.0000000,-122.3974471,37.7924791,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,346.5320000,-0.0916298,0.2506156,-3.0136099
MsgID.LOCAL_VELOCITY,346.5320000,-0.0000263,0.0000065,0.0000409
MsgID.LOCAL_POSITION,346.7820000,0.0406266,0.1639615,-3.0458167
MsgID.LOCAL_VELOCITY,346.7820000,-0.0000120,-0.0000110,0.0001447
MsgID.GLOBAL_POSITION,0.0000000,-122.3974481,37.7924803,3.0450000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,347.0320000,-0.0971900,0.3343167,-3.0767622
MsgID.LOCAL_VELOCITY,347.0320000,-0.0000445,0.0000079,0.0000808
MsgID.GLOBAL_POSITION,0.0000000,-122.3974462,37.7924791,3.0760000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,347.2820000,0.0364499,0.4501829,-3.0920947
MsgID.LOCAL_VELOCITY,347.2820000,-0.0000313,0.0000214,0.0001405
MsgID.GLOBAL_POSITION,0.0000000,-122.3974449,37.7924803,3.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,347.5320000,0.1501074,0.3042896,-3.0911160
MsgID.LOCAL_VELOCITY,347.5320000,-0.0000241,0.0000038,0.0000855
MsgID.GLOBAL_POSITION,0.0000000,-122.3974465,37.7924813,3.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,347.7820000,0.0376072,0.1719739,-3.0740228
MsgID.LOCAL_VELOCITY,347.7820000,-0.0000019,0.0000340,0.0000476
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924803,3.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,348.0320000,0.0388806,0.2967541,-3.0415175
MsgID.LOCAL_VELOCITY,348.0320000,-0.0000502,-0.0000296,0.0000838
MsgID.GLOBAL_POSITION,0.0000000,-122.3974466,37.7924803,3.0410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,348.2830000,0.0997926,0.4675119,-3.0074229
MsgID.LOCAL_VELOCITY,348.2830000,-0.0000191,-0.0000103,0.0000420
MsgID.GLOBAL_POSITION,0.0000000,-122.3974447,37.7924808,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,348.5330000,0.0258342,0.4137070,-2.9739616
MsgID.LOCAL_VELOCITY,348.5330000,-0.0000343,0.0000091,0.0001435
MsgID.GLOBAL_POSITION,0.0000000,-122.3974453,37.7924802,2.9730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,348.7830000,-0.0234357,0.2865842,-2.9564853
MsgID.LOCAL_VELOCITY,348.7830000,-0.0000252,0.0000030,0.0000887
MsgID.GLOBAL_POSITION,0.0000000,-122.3974467,37.7924797,2.9560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,349.0330000,0.1196561,0.2769354,-2.9555781
MsgID.LOCAL_VELOCITY,349.0330000,0.0000211,0.0000251,0.0000607
MsgID.GLOBAL_POSITION,0.0000000,-122.3974468,37.7924810,2.9550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,349.2830000,0.1635740,0.3121289,-2.9721773
MsgID.LOCAL_VELOCITY,349.2830000,-0.0000557,0.0000089,0.0000810
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924814,2.9720000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,349.5330000,0.0337838,0.2330471,-3.0075734
MsgID.LOCAL_VELOCITY,349.5330000,-0.0000224,-0.0000260,0.0000840
MsgID.GLOBAL_POSITION,0.0000000,-122.3974473,37.7924803,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,349.7830000,0.0285738,0.2116610,-3.0479102
MsgID.LOCAL_VELOCITY,349.7830000,-0.0000041,-0.0000195,0.0001058
MsgID.GLOBAL_POSITION,0.0000000,-122.3974476,37.7924802,3.0470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,350.0330000,0.0284444,0.4398375,-3.0987031
MsgID.LOCAL_VELOCITY,350.0330000,0.0000088,0.0000543,0.0001746
MsgID.GLOBAL_POSITION,0.0000000,-122.3974450,37.7924802,3.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.LOCAL_POSITION,350.2830000,0.0284268,0.4358704,-3.1413860
MsgID.LOCAL_VELOCITY,350.2830000,0.0000033,0.0000031,0.0001765
MsgID.GLOBAL_POSITION,0.0000000,-122.3974450,37.7924802,3.1410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974443,37.7924804,3.1810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,350.5330000,0.0480281,0.5013793,-3.1816714
MsgID.LOCAL_VELOCITY,350.5330000,-0.0000086,-0.0000411,0.0001400
MsgID.GLOBAL_POSITION,0.0000000,-122.3974449,37.7924806,3.2060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,350.7830000,0.0770087,0.4454433,-3.2060618
MsgID.LOCAL_VELOCITY,350.7830000,0.0000126,-0.0000342,0.0000317
MsgID.GLOBAL_POSITION,0.0000000,-122.3974461,37.7924806,3.2200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,351.0330000,0.0711582,0.3450468,-3.2207985
MsgID.LOCAL_VELOCITY,351.0330000,-0.0000057,-0.0000000,0.0000553
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974459,37.7924809,3.2220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,351.2830000,0.1059255,0.3621993,-3.2228558
MsgID.LOCAL_VELOCITY,351.2830000,-0.0000076,-0.0000260,0.0001812
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924792,3.2140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,351.5330000,-0.0856429,0.3167992,-3.2144077
MsgID.LOCAL_VELOCITY,351.5330000,-0.0000093,0.0000264,0.0001415
MsgID.GLOBAL_POSITION,0.0000000,-122.3974462,37.7924788,3.1990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,351.7830000,-0.1324239,0.3290536,-3.1993065
MsgID.LOCAL_VELOCITY,351.7830000,0.0000330,-0.0000407,0.0000355
MsgID.GLOBAL_POSITION,0.0000000,-122.3974449,37.7924791,3.1750000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,352.0330000,-0.0939241,0.4452956,-3.1755016
MsgID.LOCAL_VELOCITY,352.0330000,-0.0000210,0.0000038,0.0000862
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974469,37.7924809,3.1510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,352.2830000,0.1052576,0.2673948,-3.1510310
MsgID.LOCAL_VELOCITY,352.2830000,-0.0000056,0.0000364,0.0001046
MsgID.GLOBAL_POSITION,0.0000000,-122.3974472,37.7924803,3.1200000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,352.5330000,0.0385514,0.2416288,-3.1206267
MsgID.LOCAL_VELOCITY,352.5330000,0.0000163,0.0000176,0.0001877
MsgID.GLOBAL_POSITION,0.0000000,-122.3974466,37.7924789,3.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,352.7830000,-0.1169434,0.2977851,-3.0926805
MsgID.LOCAL_VELOCITY,352.7830000,-0.0000301,0.0000002,0.0000487
MsgID.GLOBAL_POSITION,0.0000000,-122.3974481,37.7924806,3.0580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,353.0340000,0.0713388,0.1620602,-3.0589502
MsgID.LOCAL_VELOCITY,353.0340000,0.0000215,-0.0000049,0.0000852
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974500,37.7924800,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3974463,37.7924812,3.0270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,353.2840000,0.1344216,0.3234594,-3.0274298
MsgID.LOCAL_VELOCITY,353.2840000,-0.0000078,-0.0000018,0.0000472
MsgID.GLOBAL_POSITION,0.0000000,-122.3974464,37.7924800,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,353.5340000,0.0045127,0.3148479,-2.9921889
MsgID.LOCAL_VELOCITY,353.5340000,0.0000028,-0.0000026,0.0000632
MsgID.GLOBAL_POSITION,0.0000000,-122.3974480,37.7924788,2.9670000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,353.7840000,-0.1260695,0.1721498,-2.9675722
MsgID.LOCAL_VELOCITY,353.7840000,-0.0000221,-0.0000041,0.0001494
MsgID.GLOBAL_POSITION,0.0000000,-122.3974482,37.7924786,2.9520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,354.0340000,-0.1492870,0.1523397,-2.9520693
MsgID.LOCAL_VELOCITY,354.0340000,-0.0000155,0.0000066,0.0000728
MsgID.STATE,0.0000000,True,True,1
